21/05/2021 11:43:06;0;0.000000;0;0.000000;-2.499975;0.000000;-21.046673;10.997800;-2.499975;4.324605;-4.324605;2.331054;-0.046876;-21.100000;11.000000;2.000000;68.000000;99.000000;90.000000;92.000000;0;4.246088;-1.435111;4.633442;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-0.370564;0.000000;-22.223112;38.095268;-0.370564;4.324605;-4.324605;2.331054;-0.046876;-21.799999;38.099998;4.300000;70.000000;99.000000;88.000000;94.000000;0;25.963763;14.472247;12.716240;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-3.027404;0.000000;-22.159522;28.998130;-3.027404;4.324605;-4.324605;2.331054;-0.046876;-22.299999;29.000000;1.700000;72.000000;98.000000;92.000000;96.000000;0;40.476645;28.701069;21.315509;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-2.815375;0.000000;-25.479212;37.997140;-2.815375;4.324605;-4.324605;2.331054;-0.046876;-25.500000;38.000000;2.600000;74.000000;99.000000;93.000000;97.000000;0;48.662737;39.572818;29.966427;14.260762
21/05/2021 11:43:06;0;0.000000;0;0.000000;-3.139614;0.000000;-23.158312;30.598020;-3.139614;4.324605;-4.324605;2.331054;-0.046876;-23.299999;30.600000;1.800000;76.000000;99.000000;93.000000;98.000000;0;54.524702;47.500673;37.506927;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-4.395945;0.000000;-15.609393;-2319.501760;-4.395945;4.324605;-4.324605;2.331054;-0.046876;-16.100000;-2319.500000;1.600000;77.000000;81.000000;8.000000;0.000000;1;59.276250;53.181873;43.033185;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-3.322204;0.000000;-14.524452;24.900219;-3.322204;4.324605;-4.324605;2.331054;-0.046876;-14.900000;24.900000;-0.200000;86.000000;98.000000;83.000000;98.000000;0;57.416949;52.587929;43.885365;14.260762
21/05/2021 11:43:06;0;0.000000;0;0.000000;-3.655865;0.000000;-23.250602;43.998570;-3.655865;4.324605;-4.324605;2.331054;-0.046876;-23.500000;44.000000;1.300000;87.000000;96.000000;86.000000;97.000000;0;48.791855;43.188127;36.138275;14.260762
21/05/2021 11:43:06;0;0.000000;0;0.000000;-1.403935;0.000000;-28.444913;44.594938;-1.403935;4.324605;-4.324605;2.331054;-0.046876;-28.100000;44.599998;4.600000;88.000000;98.000000;81.000000;96.000000;0;44.221072;37.661869;31.748257;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-5.880365;0.000000;-23.485783;22.200881;-5.880365;4.324605;-4.324605;2.331054;-0.046876;-24.200001;22.200001;-0.800000;89.000000;95.000000;77.000000;95.000000;0;43.885365;36.344864;29.243365;14.255597
21/05/2021 11:43:06;0;0.000000;0;0.000000;-4.078155;0.000000;-31.242782;25.497140;-4.078155;4.324605;-4.324605;2.331054;-0.046876;-31.400000;25.500000;2.600000;90.000000;97.000000;78.000000;96.000000;0;43.136479;35.492684;27.978007;14.255597
21/05/2021 11:43:07;0;0.000000;0;0.000000;-0.561934;0.000000;-21.260502;46.295709;-0.561934;4.324605;-4.324605;2.331054;-0.046876;-20.900000;46.299999;3.900000;91.000000;96.000000;69.000000;93.000000;1;42.671654;34.976211;26.764296;14.255597
21/05/2021 11:43:07;0;0.000000;0;0.000000;-2.990474;0.000000;-25.748712;25.397249;-2.990474;4.324605;-4.324605;2.331054;-0.046876;-25.799999;25.400000;2.500000;92.000000;96.000000;81.000000;93.000000;0;41.251354;33.891619;26.376942;14.255597
21/05/2021 11:43:07;0;0.000000;0;0.000000;3.032455;0.000000;-52.016793;68.284713;3.032455;4.324605;-4.324605;2.331054;-0.046876;-50.200001;68.300003;13.900000;93.000000;95.000000;77.000000;86.000000;0;41.044765;33.246028;25.989587;14.255597
21/05/2021 11:43:07;0;0.000000;0;0.000000;2.189355;0.000000;12.519477;-9.799450;2.189355;4.324605;-4.324605;2.331054;-0.046876;12.700000;-9.800000;-0.500000;94.000000;96.000000;75.000000;88.000000;0;40.812352;32.832850;26.092882;14.260762
21/05/2021 11:43:07;0;0.000000;0;0.000000;4.961425;0.000000;-43.736693;97.184597;4.961425;4.324605;-4.324605;2.331054;-0.046876;-41.700001;97.199997;14.000000;95.000000;98.000000;62.000000;88.000000;1;40.579940;32.522966;25.447291;14.260762
21/05/2021 11:43:07;0;0.000000;0;0.000000;-5.500555;0.000000;-45.053093;55.595488;-5.500555;4.324605;-4.324605;2.331054;-0.046876;-45.200001;55.599998;4.100000;96.000000;94.000000;82.000000;88.000000;0;42.103534;34.072384;26.919238;14.255597
21/05/2021 11:43:07;0;0.000000;0;0.000000;-2.154435;0.000000;-19.484232;17.197801;-2.154435;4.324605;-4.324605;2.331054;-0.046876;-19.500000;17.200001;2.000000;97.000000;95.000000;83.000000;93.000000;0;41.561238;33.504264;26.196176;14.255597
21/05/2021 11:43:07;0;0.000000;0;0.000000;2.067885;0.000000;-25.206393;51.391971;2.067885;4.324605;-4.324605;2.331054;-0.046876;-24.200001;51.400002;7.300000;98.000000;98.000000;72.000000;87.000000;0;40.476645;32.600437;26.273647;14.260762
21/05/2021 11:43:08;0;0.000000;0;0.000000;-2.275444;0.000000;-33.372211;36.894721;-2.275444;4.324605;-4.324605;2.331054;-0.046876;-33.099998;36.900002;4.800000;99.000000;97.000000;84.000000;91.000000;0;41.354649;32.729555;25.189054;14.255597
21/05/2021 11:43:08;0;0.000000;0;0.000000;1.181475;0.000000;-28.800252;46.492080;1.181475;4.324605;-4.324605;2.331054;-0.046876;-27.900000;46.500000;7.200000;100.000000;98.000000;76.000000;92.000000;0;41.612885;33.168557;24.724229;14.255597
21/05/2021 11:43:08;0;0.000000;0;0.000000;1.756606;0.000000;-9.485762;22.295929;1.756606;4.324605;-4.324605;2.331054;-0.046876;-8.900000;22.299999;3.700000;101.000000;98.000000;89.000000;90.000000;0;42.645830;34.769622;26.686825;14.255597
21/05/2021 11:43:08;0;0.000000;0;0.000000;1.229405;0.000000;-5.177553;-2.202530;1.229405;4.324605;-4.324605;2.331054;-0.046876;-4.800000;-2.200000;2.300000;102.000000;99.000000;93.000000;91.000000;0;42.103534;34.356444;26.325294;14.260762
21/05/2021 11:43:08;0;0.000000;0;0.000000;-0.874834;0.000000;-29.275972;38.394171;-0.874834;4.324605;-4.324605;2.331054;-0.046876;-28.799999;38.400002;5.300000;103.000000;99.000000;88.000000;93.000000;0;40.528293;33.065263;26.531883;14.260762
21/05/2021 11:43:08;0;0.000000;0;0.000000;0.244355;0.000000;-7.930642;15.797910;0.244355;4.324605;-4.324605;2.331054;-0.046876;-7.700000;15.800000;1.900000;104.000000;99.000000;89.000000;96.000000;0;41.328825;32.936144;25.498938;14.255597
21/05/2021 11:43:08;0;0.000000;0;0.000000;-1.332475;0.000000;-34.701843;39.693401;-1.332475;4.324605;-4.324605;2.331054;-0.046876;-34.200001;39.700001;6.000000;105.000000;99.000000;85.000000;94.000000;0;41.716180;33.452617;25.395643;14.255597
21/05/2021 11:43:08;0;0.000000;0;0.000000;-2.565055;0.000000;-7.629352;7.200990;-2.565055;4.324605;-4.324605;2.331054;-0.046876;-8.000000;7.200000;-0.900000;106.000000;99.000000;85.000000;91.000000;0;43.962836;35.518508;26.454412;14.255597
21/05/2021 11:43:09;0;0.000000;0;0.000000;-3.050364;0.000000;-34.433262;7.595270;-3.050364;4.324605;-4.324605;2.331054;-0.046876;-34.299999;7.600000;4.300000;107.000000;98.000000;90.000000;91.000000;0;43.136479;34.976211;25.111584;14.255597
21/05/2021 11:43:09;0;0.000000;0;0.000000;-2.237175;0.000000;-18.852912;4.198020;-2.237175;4.324605;-4.324605;2.331054;-0.046876;-18.900000;4.200000;1.800000;108.000000;99.000000;91.000000;94.000000;0;43.343069;35.131153;24.750053;14.255597
